X,Y,A
47.47064753107811,16.40159528405171,0.7945187150289879
47.28613312554768,18.402229772184295,0.09375819709194756
47.7630535419587,19.36645093275279,-0.2589577787338921
49.77421193923425,20.604601002558837,-1.0713308313716174
51.102890541983655,20.49010016162205,-1.5209057885743713
53.01115793890723,18.658545765514425,-2.422501828464445
53.193329938086016,17.32713228666434,-2.885394138254723
51.76994303583939,15.082555699869813,2.4951823983950554
50.48735111814108,14.628609212645934,2.029748227622709
48.078550750600684,15.489916362057238,1.1569579398164898
47.41020479623209,16.46577131942812,0.7642853760573274
47.47318858044325,18.93350965772482,-0.0938481571841628
48.31543282060596,19.970430528869784,-0.5324837301874923
51.27934040254482,20.42120059926721,-1.5883072466013624
52.58992460135475,19.400912533874518,-2.138129755783831
52.892863271047176,16.325880631538542,3.0551186568726636
51.992232607505564,15.228948487174856,2.5959197569154195
49.550175880493214,14.634595839218344,1.7270455398176965
48.43072674050402,15.120992733547116,1.321735834325018
47.18931655350016,16.95990378038077,0.5802601850150286
47.16291644335177,18.1861054100917,0.16318417836072452
48.6640236821863,20.243232281167188,-0.6971876549219144
50.06436415297673,20.639371405001917,-1.1901816853159577
52.74783374049204,19.105301622450785,-2.25375301804499
53.167902827572945,17.561753672106015,-2.7982537794838667
51.76308754631437,15.067699603986881,2.5026559901169634
50.50921254482272,14.603282472818291,2.0493368027010606
48.22217507377628,15.288899467365686,1.2361473644860175
47.473942649372816,16.218352721893282,0.8476969127163149
47.241514611773724,18.49856706656032,0.05537083454203235
47.842002055266946,19.56251539195964,-0.34497891711780126
50.500478434599735,20.62091323615816,-1.3360368562232852
51.93131251404313,20.035986760235446,-1.8527184811188737
53.146185878097015,17.251796915954735,-2.904800516434368
52.58358379721047,15.844111776840677,2.8706547132471187
50.24227668937121,14.587156051180434,1.960619260618897
48.99561872043127,14.809800526499002,1.5327791605934118
47.344260635367036,16.490801835759047,0.748566443300386
47.110952854528136,17.663543214926342,0.343143523960772
48.130011334815194,19.859714267474267,-0.47683407848082565
49.39556105367514,20.551261226410023,-0.9651649600869883
52.283288055254545,19.709472855469976,-2.0107810583074808
53.05589406476161,18.322531920252906,-2.544721739394115
52.185452905614056,15.453383130603836,2.6962857945053296
50.96427211730873,14.734194303184672,2.214565801116966
48.42117882300076,15.157676207093402,1.3286995522343767
47.56708400887569,16.06208721520675,0.917184068337712
47.20638281182692,18.399111952952126,0.09133880581746785
47.80422890361099,19.518260525695656,-0.3226872406638854
50.47424873812168,20.617667020859002,-1.3281927686442614
51.94307856186851,20.011134256004844,-1.8568801268331103
53.10792097401364,17.10946804188204,-2.958524553376971
52.45201932727232,15.727836399534354,2.8201186579750432
49.95082545234866,14.613346650220421,1.8696284549399231
48.632676556512614,15.01968163185867,1.4108928611813798
47.19318177703935,16.94328979493789,0.590552113909009
47.146844660364444,18.1140446597284,0.1893118527062631
48.56803004352434,20.184538056186735,-0.6583902740778645
50.06386738817358,20.63391774114465,-1.1921529495285115
52.7365178972734,19.095198309485042,-2.2583349347777477
53.14458096812149,17.5270674784897,-2.815175654592553
51.615689492796584,15.015372424621974,2.4576598939492045
50.36736087501967,14.614459881271754,2.010064792129621
48.01768397970999,15.48330993754851,1.1554741462288345
47.3249730726904,16.522145094549487,0.7391236659309594
47.39202644396508,18.87227598195604,-0.0752075661540628
48.206374227120904,19.915245708052584,-0.5079480533861336
51.176622736001974,20.433974764282283,-1.570398102999214
52.47937598064503,19.472268054951087,-2.1086120640439345
52.8673599383126,16.384330460652738,3.076847124819681
51.926440269489646,15.221810159115964,2.586000183356056
49.31852658532803,14.708047997602556,1.6598889844996605
48.214328111035684,15.29337361182627,1.2491823566757803
47.099589387062224,17.42871172483376,0.4206506225950209
47.270326403415915,18.62024387862413,0.011680935768134785
49.15600106373307,20.469259119753232,-0.8837325370565888
50.73301570712937,20.566966596550408,-1.4209531583858135
53.01410260780524,18.436635060586347,-2.500248333466594
53.03296394602897,16.82581067250161,-3.0544761956430055
51.0738777835042,14.762230380411447,2.2557538781324533
49.80670866946112,14.6181674911207,1.8243050538937167
47.703647434320985,15.837787646454874,1.001703046117811
47.18027424475509,16.94418786484909,0.5887509435894658
47.65147826746651,19.32126567297638,-0.2441028367378824
48.63954746108397,20.23027924804982,-0.6882868210526392
51.65541761620789,20.195648645218895,-1.7435268155354793
52.766628416039445,19.040651239948936,-2.2755010966648097
52.660569714604165,15.991469919349075,2.9310618020982844
51.56494593756396,14.970870803657427,2.433505743904944
48.925817599654444,14.857203474435458,1.5170109674963739
47.90173041336118,15.603013042986248,1.0981210903266305
47.12169175811206,17.910900929620517,0.2560248976828756
47.51070176133165,19.087763769764386,-0.15647320768707054
49.85573759964866,20.61337372741874,-1.1229314590387944
51.48043783562382,20.28880797492981,-1.6786681657435807
53.14407522760743,17.673970214527326,-2.761527839235642
52.745932089082366,16.14797765188313,2.9937421329915987
50.40651759484808,14.602905109450043,2.024157050669223
49.062697626453776,14.786816680283032,1.5688032550170705
47.35164228259089,16.433740195584505,0.7683656105768983
47.09841100689586,17.59749941039068,0.36087818269489447
48.094796022263026,19.814581848334655,-0.4617834729287261
49.34057072461209,20.517834359475252,-0.9481273949986008
52.34188984701507,19.623539738340376,-2.0355059660750627
53.09922784457947,18.12728934010211,-2.602088712146977
52.03300519405022,15.28264128895573,2.6265642282738804
50.76172190029677,14.650152082239705,2.141151234718607
48.263161726884384,15.247705756912303,1.2619234319102646
47.49322915339761,16.161857843006906,0.8657790078044364
47.278464799292095,18.574374225089294,0.021253524198342148
47.93629474181682,19.632835500533766,-0.3858218961670221
50.68843242309946,20.553717226680288,-1.3998617177087143
52.146305620491454,19.814192790898375,-1.9433676094245143
53.059728030551476,16.84759493591287,-3.0376992470167035
52.266967304854646,15.489663407269221,2.731369808196709
49.69884241190715,14.606200496894203,1.7825733104537391
48.50005833651133,15.075412169197516,1.3585714464746217
47.155439447219194,17.106570270082933,0.5235086740522809
47.19325704718023,18.294527090373464,0.11635891435565952
48.765869453401315,20.26607263478185,-0.7339649087976584
50.31554151692031,20.597686060254347,-1.2746296346585284
52.88038679561213,18.797281924568225,-2.359383974820408
53.129946353307496,17.21557280730982,-2.910286763018131
51.42053917347399,14.87319485440481,2.380251554065501
50.08691840123905,14.57302596548407,1.9151373713401345
47.81871417030401,15.669129566375627,1.0599878796302473
47.25443262402206,16.674388406242933,0.6751371871057168
47.40273005373623,18.877553642067724,-0.08546844100842614
47.49069023699205,19.043274863168953,-0.14667176284676442
50.07451562461978,20.6054590758337,-1.196449935618704
51.61873288862022,20.191378663532625,-1.7304595690123439
53.13901815999982,17.402627685331012,-2.846986142165752
52.60334562674515,15.900644839933051,2.9040796078261573
50.40001851112068,14.587476389970691,2.0204728492664468
49.073887252338096,14.77018078189026,1.5729849166839522
47.303285917969,16.536560440306538,0.7231399901137001
47.10756951509515,17.809177583771625,0.2814484925737981
48.4257198660182,20.059464440813763,-0.6040828142146948
49.87549517473608,20.588395356689947,-1.1310463457625948
52.669999790932295,19.16732659076227,-2.215240021447108
53.14586075966886,17.54421895448811,-2.796030401968109
51.581808093077605,14.955823159198784,2.443404151934821
50.162331311940086,14.567217230782614,1.9411708385202193
47.81277830960167,15.67079758758479,1.0536881141679193
47.214622008238074,16.81339971193608,0.6203853567400753
47.6399040772385,19.251745543880645,-0.23316682454770354
48.68004795771915,20.207281927389225,-0.7007246772130901
51.790166187105754,20.073044213062573,-1.79486762827207
52.88116396048059,18.78009300544292,-2.3614848266851047
52.45621675744908,15.68902047138431,2.823932696824916
51.26894084195353,14.7921028000062,2.3242217664642566
48.628670485445376,14.968188369517769,1.4103624194468056
47.69588419304773,15.812566968433964,0.9913346403941123
47.195175684672996,18.28629596705092,0.10992967790864791
47.85593014493506,19.516589539982597,-0.34691561310676766
50.67870650904395,20.52771726497638,-1.3982917407877409
52.161241420278444,19.76907587158501,-1.9520591324091288
53.02018471980017,16.698274806503157,-3.0798063924230745
52.140084870425106,15.345349167945747,2.675251064138788
49.44156071542329,14.625271080146714,1.6966005550828653
48.2725541609471,15.2029243851022,1.2665069994406948
47.11496039767193,17.389317699521165,0.41527592534482427
47.306281558054515,18.61279808826535,-0.00399843546630362
49.34156314606645,20.468915186254527,-0.9429403449209683
51.00424246392907,20.447757078669465,-1.5058503544566082
53.113192454757986,18.069066931056476,-2.610201687960949
52.94668690192491,16.462186016034213,3.1214960815104664
50.74115590253788,14.611681339878977,2.1294415899496464
49.3527399264262,14.6572913905999,1.6608005154685286
47.54752390768721,16.06026957355413,0.8967070786976915
47.143036859392424,17.210518977897173,0.48089515655788223
47.92972157219593,19.59440460618453,-0.37687808811532886
49.10873571984908,20.399951956676514,-0.8575225196670827
51.91319048401634,19.993339988046287,-1.841284650545089
52.89644281043929,18.76416399916446,-2.366638372363539
52.4894749219209,15.71554187439831,2.8346533103856935
51.384525547325396,14.83989028158748,2.3628500841387594
48.780027712363776,14.87578446123066,1.4593523395772399
47.84828452129244,15.625085831993408,1.0729901940656892
47.116379523395416,17.953024463205566,0.2363639867711879
47.50073528924552,19.0953872677292,-0.16730189003355161
49.836333503697006,20.609798199953108,-1.118074691320812
51.40810664728829,20.337795137270483,-1.658216561628251
53.13742383365189,17.90864222241088,-2.6736673707295546
52.87972774456101,16.314203371137793,3.058752525797966
50.79003492303896,14.632137496472094,2.147663480972415
49.51077062701696,14.621562253517038,1.7153696527378863
47.53557163352638,16.081626390481773,0.8860511685789196
47.14329953381247,17.240903294629106,0.46851920358160337
47.90540757085804,19.560980446936846,-0.36669898112861254
48.99896280628484,20.347046106088403,-0.8187013214734552
52.0368873709675,19.883334024441716,-1.8940883555549544
52.156701252547464,19.794687336814704,-1.9331465568254265
52.169004952115905,19.795753354599807,-1.9262172779013749
52.17503402896016,19.796447426302862,-1.9227017191033828
18.356051212237823,19.953445498347612,-1.9194513551780017
18.354993336299135,19.953973653562933,-1.9178930220355273
18.354677693063486,19.953122980579728,-0.032773422010566045
18.35086323608339,19.961841470470556,-0.03482170223271568
20.06656656667609,8.004660782097861,-0.03146482382141107
20.065757814065243,8.006635563246373,-0.030123291647318893
19.455522533403993,7.905407284127886,-0.05018868626769243
19.454828210531964,7.907438541269409,-0.0484636512581325
19.452475711903336,7.91276017750801,-0.04549790392989837
19.451273327723925,7.9152501999339115,-0.04404890655410068
19.448810136112257,7.920207088270825,-0.04111142094412629
19.4476551285758,7.922507884123666,-0.039774786917431124
